project name, file path, num of dependency classes, num of mocked classes
wicket,/wicket-core/src/main/java/org/apache/wicket/core/util/string/ComponentRenderer.java,0,0,
wicket,/wicket-core/src/main/java/org/apache/wicket/util/tester/BaseWicketTester.java,0,0,
wicket,/wicket-core/src/test/java/org/apache/wicket/ApplicationSettingsTest.java,0,1,
wicket,/wicket-core/src/test/java/org/apache/wicket/core/request/cycle/RequestCycleListenerTest.java,0,0,
wicket,/wicket-core/src/test/java/org/apache/wicket/core/request/mapper/TestMapperContext.java,0,0,
wicket,/wicket-core/src/test/java/org/apache/wicket/core/request/resource/MetaInfStaticResourceReferenceTest.java,0,0,
wicket,/wicket-core/src/test/java/org/apache/wicket/page/PersistentPageManagerTest.java,0,1,
wicket,/wicket-core/src/test/java/org/apache/wicket/page/AsyncPageStoreManagerTest.java,0,0,
wicket,/wicket-core/src/test/java/org/apache/wicket/pageStore/AbstractPageStoreTest.java,0,2,
wicket,/wicket-core/src/test/java/org/apache/wicket/pageStore/SerializingPageStoreTest.java,0,1,
wicket,/wicket-core/src/test/java/org/apache/wicket/pageStore/CryptingPageStoreTest.java,0,0,
wicket,/wicket-core/src/test/java/org/apache/wicket/pageStore/GroupingPageStoreTest.java,0,0,
wicket,/wicket-core/src/test/java/org/apache/wicket/pageStore/AsynchronousPageStoreTest.java,0,0,
wicket,/wicket-core/src/test/java/org/apache/wicket/pageStore/AbstractConcurrentPageStoreTest.java,0,0,
wicket,/wicket-core/src/test/java/org/apache/wicket/pageStore/RequestPageStoreTest.java,0,0,
wicket,/wicket-core/src/test/java/org/apache/wicket/pageStore/AsynchronousDataStoreTest.java,0,0,
wicket,/wicket-core/src/test/java/org/apache/wicket/protocol/http/WebApplicationTest.java,0,0,
wicket,/wicket-core/src/test/java/org/apache/wicket/protocol/http/RequestUtilsTest.java,0,0,
wicket,/wicket-core/src/test/java/org/apache/wicket/protocol/http/WicketFilterTest.java,0,0,
